link,name,price,locality,region,postal_code,address,latitude,longitude,images,description,bedrooms,bathrooms,floor_size_sq_ft,uniq_id,scraped_at
https://www.homes.com/property/8932-aylesford-ln-stockton-ca-95210/id-100000274304/,"8932 Aylesford Ln, Stockton, CA 95210","$283,920",Stockton,CA,95210,8932 Aylesford Ln,38.031077,-121.281784,,"This Single Family Residence is located at 8932 Aylesford Ln, Stockton, Ca. The estimated value of this home is currently priced at 283,920, approximately $347.94 per square foot. This property was originally built in 1980. 8932 Aylesford Ln is within the school district Lodi Unified School District with nearby schools including Westwood Elementary School, Morada Middle School, and Ronald E. McNair High School.",2,1,816,a050e829-0005-547a-915f-080fba9e8192,01/07/2022 18:14:12
https://www.homes.com/property/135-bryant-st-palo-alto-ca-94301/id-100002956417/,"135 Bryant St, Palo Alto, CA 94301","$2,462,992",Palo Alto,CA,94301,135 Bryant St,37.449346,-122.166752,,"This Condominium is located at 135 Bryant St, Palo Alto, Ca. The estimated value of this home is currently priced at 2,462,992, approximately $1,496.35 per square foot. This property was originally built in 1976. 135 Bryant St is within the school district Palo Alto Unified School District with nearby schools including Addison Elementary School, David Starr Jordan Middle School, and Palo Alto High School.",2,2,"1,646",a3ecd34b-01a8-5657-ad96-1cad1cbc5d95,01/07/2022 18:14:12
https://www.homes.com/property/170-w-50th-st-san-bernardino-ca-92407/id-100005293819/,"170 W 50th St, San Bernardino, CA 92407","$494,149",San Bernardino,CA,92407,170 W 50th St,34.174692,-117.286445,,"This Single Family Residence is located at 170 W 50Th St, San Bernardino, Ca. The estimated value of this home is currently priced at 494,149, approximately $354.48 per square foot. This property was originally built in 1958. 170 W 50Th St is within the school district San Bernardino City Unified School District with nearby schools including Hillside University Demonstration School, Hillside University Demonstration School, and Cajon High School.",3,1,"1,394",e06e2f92-ed33-5c83-9065-8209e04908f7,01/07/2022 18:14:13
https://www.homes.com/property/1131-e-21st-st-long-beach-ca-90806/id-100000181456/,"1131 E 21st St, Long Beach, CA 90806","$663,594",Long Beach,CA,90806,1131 E 21st St,33.795566,-118.177807,,"This Single Family Residence is located at 1131 E 21St St, Long Beach, Ca. The estimated value of this home is currently priced at 663,594, approximately $564.28 per square foot. This property was originally built in 1929. 1131 E 21St St is within the school district Long Beach Unified School District with nearby schools including Signal Hill Elementary School, Nelson Academy, and Polytechnic High School.",2,1,"1,176",5cdf49e5-d921-59c7-8c00-baccbd15f10a,01/07/2022 18:14:13
https://www.homes.com/property/1279-keoncrest-ave-san-jose-ca-95110/id-100003558262/,"1279 Keoncrest Ave, San Jose, CA 95110","$928,144",San Jose,CA,95110,1279 Keoncrest Ave,37.359158,-121.909139,,"This Single Family Residence is located at 1279 Keoncrest Ave, San Jose, Ca. The estimated value of this home is currently priced at 928,144, approximately $922.61 per square foot. This property was originally built in 1947. 1279 Keoncrest Ave is within the school district San Jose Unified School District with nearby schools including Bachrodt Elementary School, Burnett Middle School, and Abraham Lincoln High School.",2,1,"1,006",1fc95f90-64eb-5397-9ec0-8fccc0f4c059,01/07/2022 18:14:13
https://www.homes.com/property/622-san-miguel-st-spring-valley-ca-91977/id-100002294046/,"622 San Miguel St, Spring Valley, CA 91977","$559,289",Spring Valley,CA,91977,622 San Miguel St,32.708516,-116.990221,,"This Single Family Residence is located at 622 San Miguel St, Spring Valley, Ca. The estimated value of this home is currently priced at 559,289, approximately $453.97 per square foot. 622 San Miguel St is within the school district Grossmont Union High School District with nearby schools including La Presa Elementary School, La Presa Middle School, and Monte Vista High School.",3,1,"1,232",7e4244af-f3e8-57cd-b411-89f63265bca0,01/07/2022 18:14:13
https://www.homes.com/property/551-prince-st-oakland-ca-94610/id-100000715237/,"551 Prince St, Oakland, CA 94610",Ask for Price,Oakland,CA,94610,551 Prince St,37.81319,-122.241788,,"This Duplex is located at 551 Prince St, Oakland, Ca. This property was originally built in 1921. 551 Prince St is within the school district Oakland Unified School District with nearby schools including Cleveland Elementary School, Westlake Middle School, and Oakland Technical High School.",4,3,"3,372",c6403ef5-49db-533d-9291-780f555abd0f,01/07/2022 18:14:14
https://www.homes.com/property/4972-underwood-dr-santa-rosa-ca-95409/id-100000901158/,"4972 Underwood Dr, Santa Rosa, CA 95409","$610,863",Santa Rosa,CA,95409,4972 Underwood Dr,38.474452,-122.661381,,"This Single Family Residence is located at 4972 Underwood Dr, Santa Rosa, Ca. The estimated value of this home is currently priced at 610,863, approximately $436.33 per square foot. This property was originally built in 1971. 4972 Underwood Dr is within the school district Santa Rosa High School District with nearby schools including Binkley Elementary School, Binkley Elementary School, and Maria Carrillo High School.",4,2,"1,400",4046b46b-9985-592a-8438-d503b5dea67f,01/07/2022 18:14:14
https://www.homes.com/property/720-hillside-dr-solvang-ca-93463/id-100000985201/,"720 Hillside Dr, Solvang, CA 93463","$783,638",Solvang,CA,93463,720 Hillside Dr,34.603193,-120.130333,,"This Single Family Residence is located at 720 Hillside Dr, Solvang, Ca. The estimated value of this home is currently priced at 783,638. This property was originally built in 1986. 720 Hillside Dr is within the school district Santa Ynez Valley Union High School District with nearby schools including Solvang Elementary School, Solvang Elementary School, and Refugio High School.",3,2,,b151f8d4-90e2-5d57-bf72-bb9e4092e03b,01/07/2022 18:14:14
https://www.homes.com/property/1352-w-5th-st-j24-ontario-ca-91762/id-100002726967/,"1352 W 5th St J24, Ontario, CA 91762","$357,830",Ontario,CA,91762,1352 W 5th St J24,34.082695,-117.674268,,"This Condominium is located at 1352 W 5Th St J24, Ontario, Ca and was last sold on 12/19/2018 for 42,250,000.00. The estimated value of this home is currently priced at 357,830, approximately $340.79 per square foot. This property was originally built in 1970. 1352 W 5Th St J24 is within the school district Chaffey Joint Union High School District with nearby schools including El Camino Elementary School, Vernon Middle School, and Montclair High School.",3,2,"1,050",df9a461e-812a-51f8-8de7-91e10442958c,01/07/2022 18:14:14
https://www.homes.com/property/2360-el-camino-dr-turlock-ca-95380/id-100001054293/,"2360 El Camino Dr, Turlock, CA 95380","$468,981",Turlock,CA,95380,2360 El Camino Dr,37.500992,-120.821995,,"This Single Family Residence is located at 2360 El Camino Dr, Turlock, Ca. The estimated value of this home is currently priced at 468,981, approximately $314.54 per square foot. This property was originally built in 1957. 2360 El Camino Dr is within the school district Turlock Unified School District with nearby schools including Julien Elementary School, Julien Elementary School, and Turlock High School.",3,2,"1,491",137f89c8-bbc4-52c2-aea3-2c00cd2d05db,01/07/2022 18:14:14
https://www.homes.com/property/136-diamond-st-auburn-ca-95603/id-100002867287/,"136 Diamond St, Auburn, CA 95603","$467,199",Auburn,CA,95603,136 Diamond St,38.909002,-121.066641,,"This Single Family Residence is located at 136 Diamond St, Auburn, Ca. The estimated value of this home is currently priced at 467,199, approximately $648.89 per square foot. This property was originally built in 1948. 136 Diamond St is within the school district Placer Union High School District with nearby schools including Skyridge Elementary School, Ev Cain Middle School, and Placer High School.",2,1,720,de7b53e9-5847-57eb-acb1-76fff21074fc,01/07/2022 18:14:14
https://www.homes.com/property/20519-new-hampshire-ave-torrance-ca-90502/id-100000257538/,"20519 New Hampshire Ave, Torrance, CA 90502",Ask for Price,Torrance,CA,90502,20519 New Hampshire Ave,33.844113,-118.291983,,"This Duplex is located at 20519 New Hampshire Ave, Torrance, Ca. This property was originally built in 1948. 20519 New Hampshire Ave is within the school district Los Angeles Unified School District with nearby schools including Van Deene Avenue Elementary School, Stephen M White Middle School, and Nathaniel Narbonne Senior High School.",4,2,"1,610",da494dcf-07f3-5da8-8011-82ae26babc80,01/07/2022 18:14:14
https://www.homes.com/property/7101-stonewood-dr-huntington-beach-ca-92647/id-100001243862/,"7101 Stonewood Dr, Huntington Beach, CA 92647","$1,325,052",Huntington Beach,CA,92647,7101 Stonewood Dr,33.727487,-118.004918,,"This Single Family Residence is located at 7101 Stonewood Dr, Huntington Beach, Ca. The estimated value of this home is currently priced at 1,325,052, approximately $558.39 per square foot. This property was originally built in 1966. 7101 Stonewood Dr is within the school district Huntington Beach Union High School District with nearby schools including College View Elementary School, Spring View Middle School, and Marina High School.",4,3,"2,373",4f837746-a7ec-5958-8959-d46a74c77024,01/07/2022 18:14:14
